doc_id,Title,Abstract,Year
32907861,De novo design of picomolar SARS-CoV-2 miniprotein inhibitors.,"Targeting the interaction between the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) spike protein and the human angiotensin-converting enzyme 2 (ACE2) receptor is a promising therapeutic strategy. We designed inhibitors using two de novo design approaches. Computer-generated scaffolds were either built around an ACE2 helix that interacts with the spike receptor binding domain (RBD) or docked against the RBD to identify new binding modes, and their amino acid sequences were designed to optimize target binding, folding, and stability. Ten designs bound the RBD, with affinities ranging from 100 picomolar to 10 nanomolar, and blocked SARS-CoV-2 infection of Vero E6 cells with median inhibitory concentration (IC",2020
32855215,MHC class II transactivator CIITA induces cell resistance to Ebola virus and SARS-like coronaviruses.,"Recent outbreaks of Ebola virus (EBOV) and severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) have exposed our limited therapeutic options for such diseases and our poor understanding of the cellular mechanisms that block viral infections. Using a transposon-mediated gene-activation screen in human cells, we identify that the major histocompatibility complex (MHC) class II transactivator (CIITA) has antiviral activity against EBOV. CIITA induces resistance by activating expression of the p41 isoform of invariant chain CD74, which inhibits viral entry by blocking cathepsin-mediated processing of the Ebola glycoprotein. We further show that CD74 p41 can block the endosomal entry pathway of coronaviruses, including SARS-CoV-2. These data therefore implicate CIITA and CD74 in host defense against a range of viruses, and they identify an additional function of these proteins beyond their canonical roles in antigen presentation.",2020
32817270,In situ structural analysis of SARS-CoV-2 spike reveals flexibility mediated by three hinges.,"The spike protein (S) of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is required for cell entry and is the primary focus for vaccine development. In this study, we combined cryo-electron tomography, subtomogram averaging, and molecular dynamics simulations to structurally analyze S in situ. Compared with the recombinant S, the viral S was more heavily glycosylated and occurred mostly in the closed prefusion conformation. We show that the stalk domain of S contains three hinges, giving the head unexpected orientational freedom. We propose that the hinges allow S to scan the host cell surface, shielded from antibodies by an extensive glycan coat. The structure of native S contributes to our understanding of SARS-CoV-2 infection and potentially to the development of safe vaccines.",2020
32788292,Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans.,"Coronavirus disease 2019 (COVID-19) represents a global crisis, yet major knowledge gaps remain about human immunity to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). We analyzed immune responses in 76 COVID-19 patients and 69 healthy individuals from Hong Kong and Atlanta, Georgia, United States. In the peripheral blood mononuclear cells (PBMCs) of COVID-19 patients, we observed reduced expression of human leukocyte antigen class DR (HLA-DR) and proinflammatory cytokines by myeloid cells as well as impaired mammalian target of rapamycin (mTOR) signaling and interferon-α (IFN-α) production by plasmacytoid dendritic cells. By contrast, we detected enhanced plasma levels of inflammatory mediators-including EN-RAGE, TNFSF14, and oncostatin M-which correlated with disease severity and increased bacterial products in plasma. Single-cell transcriptomics revealed a lack of type I IFNs, reduced HLA-DR in the myeloid cells of patients with severe COVID-19, and transient expression of IFN-stimulated genes. This was consistent with bulk PBMC transcriptomics and transient, low IFN-α levels in plasma during infection. These results reveal mechanisms and potential therapeutic targets for COVID-19.",2020
32753554,Selective and cross-reactive SARS-CoV-2 T cell epitopes in unexposed humans.,Many unknowns exist about human immune responses to the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) virus. SARS-CoV-2-reactive CD4,2020
32753553,Engineering human ACE2 to optimize binding to the spike protein of SARS coronavirus 2.,"The spike (S) protein of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) binds angiotensin-converting enzyme 2 (ACE2) on host cells to initiate entry, and soluble ACE2 is a therapeutic candidate that neutralizes infection by acting as a decoy. By using deep mutagenesis, mutations in ACE2 that increase S binding are found across the interaction surface, in the asparagine 90-glycosylation motif and at buried sites. The mutational landscape provides a blueprint for understanding the specificity of the interaction between ACE2 and S and for engineering high-affinity decoy receptors. Combining mutations gives ACE2 variants with affinities that rival those of monoclonal antibodies. A stable dimeric variant shows potent SARS-CoV-2 and -1 neutralization in vitro. The engineered receptor is catalytically active, and its close similarity with the native receptor may limit the potential for viral escape.",2020
32732280,Adaptation of SARS-CoV-2 in BALB/c mice for testing vaccine efficacy.,"The ongoing coronavirus disease 2019 (COVID-19) pandemic has prioritized the development of small-animal models for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). We adapted a clinical isolate of SARS-CoV-2 by serial passaging in the respiratory tract of aged BALB/c mice. The resulting mouse-adapted strain at passage 6 (called MASCp6) showed increased infectivity in mouse lung and led to interstitial pneumonia and inflammatory responses in both young and aged mice after intranasal inoculation. Deep sequencing revealed a panel of adaptive mutations potentially associated with the increased virulence. In particular, the N501Y mutation is located at the receptor binding domain (RBD) of the spike protein. The protective efficacy of a recombinant RBD vaccine candidate was validated by using this model. Thus, this mouse-adapted strain and associated challenge model should be of value in evaluating vaccines and antivirals against SARS-CoV-2.",2020
32703910,Evolution and epidemic spread of SARS-CoV-2 in Brazil.,"Brazil currently has one of the fastest-growing severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) epidemics in the world. Because of limited available data, assessments of the impact of nonpharmaceutical interventions (NPIs) on this virus spread remain challenging. Using a mobility-driven transmission model, we show that NPIs reduced the reproduction number from >3 to 1 to 1.6 in São Paulo and Rio de Janeiro. Sequencing of 427 new genomes and analysis of a geographically representative genomic dataset identified >100 international virus introductions in Brazil. We estimate that most (76%) of the Brazilian strains fell in three clades that were introduced from Europe between 22 February and 11 March 2020. During the early epidemic phase, we found that SARS-CoV-2 spread mostly locally and within state borders. After this period, despite sharp decreases in air travel, we estimated multiple exportations from large urban centers that coincided with a 25% increase in average traveled distances in national flights. This study sheds new light on the epidemic transmission and evolutionary trajectories of SARS-CoV-2 lineages in Brazil and provides evidence that current interventions remain insufficient to keep virus transmission under control in this country.",2020
32703908,Structural basis for neutralization of SARS-CoV-2 and SARS-CoV by a potent therapeutic antibody.,"The coronavirus disease 2019 (COVID-19) pandemic caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has resulted in an unprecedented public health crisis. There are no approved vaccines or therapeutics for treating COVID-19. Here we report a humanized monoclonal antibody, H014, that efficiently neutralizes SARS-CoV-2 and SARS-CoV pseudoviruses as well as authentic SARS-CoV-2 at nanomolar concentrations by engaging the spike (S) receptor binding domain (RBD). H014 administration reduced SARS-CoV-2 titers in infected lungs and prevented pulmonary pathology in a human angiotensin-converting enzyme 2 mouse model. Cryo-electron microscopy characterization of the SARS-CoV-2 S trimer in complex with the H014 Fab fragment unveiled a previously uncharacterized conformational epitope, which was only accessible when the RBD was in an open conformation. Biochemical, cellular, virological, and structural studies demonstrated that H014 prevents attachment of SARS-CoV-2 to its host cell receptors. Epitope analysis of available neutralizing antibodies against SARS-CoV and SARS-CoV-2 uncovered broad cross-protective epitopes. Our results highlight a key role for antibody-based therapeutic interventions in the treatment of COVID-19.",2020
32703907,Global quieting of high-frequency seismic noise due to COVID-19 pandemic lockdown measures.,"Human activity causes vibrations that propagate into the ground as high-frequency seismic waves. Measures to mitigate the coronavirus disease 2019 (COVID-19) pandemic caused widespread changes in human activity, leading to a months-long reduction in seismic noise of up to 50%. The 2020 seismic noise quiet period is the longest and most prominent global anthropogenic seismic noise reduction on record. Although the reduction is strongest at surface seismometers in populated areas, this seismic quiescence extends for many kilometers radially and hundreds of meters in depth. This quiet period provides an opportunity to detect subtle signals from subsurface seismic sources that would have been concealed in noisier times and to benchmark sources of anthropogenic noise. A strong correlation between seismic noise and independent measurements of human mobility suggests that seismology provides an absolute, real-time estimate of human activities.",2020
32703906,Structure-based design of prefusion-stabilized SARS-CoV-2 spikes.,"The coronavirus disease 2019 (COVID-19) pandemic has led to accelerated efforts to develop therapeutics and vaccines. A key target of these efforts is the spike (S) protein, which is metastable and difficult to produce recombinantly. We characterized 100 structure-guided spike designs and identified 26 individual substitutions that increased protein yields and stability. Testing combinations of beneficial substitutions resulted in the identification of HexaPro, a variant with six beneficial proline substitutions exhibiting higher expression than its parental construct (by a factor of 10) as well as the ability to withstand heat stress, storage at room temperature, and three freeze-thaw cycles. A cryo-electron microscopy structure of HexaPro at a resolution of 3.2 angstroms confirmed that it retains the prefusion spike conformation. High-yield production of a stabilized prefusion spike protein will accelerate the development of vaccines and serological diagnostics for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).",2020
32694201,Distinct conformational states of SARS-CoV-2 spike protein.,"Intervention strategies are urgently needed to control the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic. The trimeric viral spike (S) protein catalyzes fusion between viral and target cell membranes to initiate infection. Here, we report two cryo-electron microscopy structures derived from a preparation of the full-length S protein, representing its prefusion (2.9-angstrom resolution) and postfusion (3.0-angstrom resolution) conformations, respectively. The spontaneous transition to the postfusion state is independent of target cells. The prefusion trimer has three receptor-binding domains clamped down by a segment adjacent to the fusion peptide. The postfusion structure is strategically decorated by N-linked glycans, suggesting possible protective roles against host immune responses and harsh external conditions. These findings advance our understanding of SARS-CoV-2 entry and may guide the development of vaccines and therapeutics.",2020
32694200,Serial interval of SARS-CoV-2 was shortened over time by nonpharmaceutical interventions.,"Studies of novel coronavirus disease 2019 (COVID-19), which is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), have reported varying estimates of epidemiological parameters, including serial interval distributions-i.e., the time between illness onset in successive cases in a transmission chain-and reproduction numbers. By compiling a line-list database of transmission pairs in mainland China, we show that mean serial intervals of COVID-19 shortened substantially from 7.8 to 2.6 days within a month (9 January to 13 February 2020). This change was driven by enhanced nonpharmaceutical interventions, particularly case isolation. We also show that using real-time estimation of serial intervals allowing for variation over time provides more accurate estimates of reproduction numbers than using conventionally fixed serial interval distributions. These findings could improve our ability to assess transmission dynamics, forecast future incidence, and estimate the impact of control measures.",2020
32680882,Structural basis for translational shutdown and immune evasion by the Nsp1 protein of SARS-CoV-2.,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is the causative agent of the current coronavirus disease 2019 (COVID-19) pandemic. A major virulence factor of SARS-CoVs is the nonstructural protein 1 (Nsp1), which suppresses host gene expression by ribosome association. Here, we show that Nsp1 from SARS-CoV-2 binds to the 40",2020
32680881,Assessing the impact of coordinated COVID-19 exit strategies across Europe.,"As rates of new coronavirus disease 2019 (COVID-19) cases decline across Europe owing to nonpharmaceutical interventions such as social distancing policies and lockdown measures, countries require guidance on how to ease restrictions while minimizing the risk of resurgent outbreaks. We use mobility and case data to quantify how coordinated exit strategies could delay continental resurgence and limit community transmission of COVID-19. We find that a resurgent continental epidemic could occur as many as 5 weeks earlier when well-connected countries with stringent existing interventions end their interventions prematurely. Further, we find that appropriate coordination can greatly improve the likelihood of eliminating community transmission throughout Europe. In particular, synchronizing intermittent lockdowns across Europe means that half as many lockdown periods would be required to end continent-wide community transmission.",2020
32669297,Deep immune profiling of COVID-19 patients reveals distinct immunotypes with therapeutic implications.,"Coronavirus disease 2019 (COVID-19) is currently a global pandemic, but human immune responses to the virus remain poorly understood. We used high-dimensional cytometry to analyze 125 COVID-19 patients and compare them with recovered and healthy individuals. Integrated analysis of ~200 immune and ~50 clinical features revealed activation of T cell and B cell subsets in a proportion of patients. A subgroup of patients had T cell activation characteristic of acute viral infection and plasmablast responses reaching >30% of circulating B cells. However, another subgroup had lymphocyte activation comparable with that in uninfected individuals. Stable versus dynamic immunological signatures were identified and linked to trajectories of disease severity change. Our analyses identified three immunotypes associated with poor clinical trajectories versus improving health. These immunotypes may have implications for the design of therapeutics and vaccines for COVID-19.",2020
32661059,Impaired type I interferon activity and inflammatory responses in severe COVID-19 patients.,"Coronavirus disease 2019 (COVID-19) is characterized by distinct patterns of disease progression that suggest diverse host immune responses. We performed an integrated immune analysis on a cohort of 50 COVID-19 patients with various disease severity. A distinct phenotype was observed in severe and critical patients, consisting of a highly impaired interferon (IFN) type I response (characterized by no IFN-β and low IFN-α production and activity), which was associated with a persistent blood viral load and an exacerbated inflammatory response. Inflammation was partially driven by the transcriptional factor nuclear factor-κB and characterized by increased tumor necrosis factor-α and interleukin-6 production and signaling. These data suggest that type I IFN deficiency in the blood could be a hallmark of severe COVID-19 and provide a rationale for combined therapeutic approaches.",2020
32661058,Structural basis of a shared antibody response to SARS-CoV-2.,"Molecular understanding of neutralizing antibody responses to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) could accelerate vaccine design and drug discovery. We analyzed 294 anti-SARS-CoV-2 antibodies and found that immunoglobulin G heavy-chain variable region 3-53 (IGHV3-53) is the most frequently used IGHV gene for targeting the receptor-binding domain (RBD) of the spike protein. Co-crystal structures of two IGHV3-53-neutralizing antibodies with RBD, with or without Fab CR3022, at 2.33- to 3.20-angstrom resolution revealed that the germline-encoded residues dominate recognition of the angiotensin I converting enzyme 2 (ACE2)-binding site. This binding mode limits the IGHV3-53 antibodies to short complementarity-determining region H3 loops but accommodates light-chain diversity. These IGHV3-53 antibodies show minimal affinity maturation and high potency, which is promising for vaccine design. Knowledge of these structural motifs and binding mode should facilitate the design of antigens that elicit this type of neutralizing response.",2020
32616673,Primary exposure to SARS-CoV-2 protects against reinfection in rhesus macaques.,"Coronavirus disease 2019 (COVID-19), which is caused by infection with the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has become a global pandemic. It is unclear whether convalescing patients have a risk of reinfection. We generated a rhesus macaque model of SARS-CoV-2 infection that was characterized by interstitial pneumonia and systemic viral dissemination mainly in the respiratory and gastrointestinal tracts. Rhesus macaques reinfected with the identical SARS-CoV-2 strain during the early recovery phase of the initial SARS-CoV-2 infection did not show detectable viral dissemination, clinical manifestations of viral disease, or histopathological changes. Comparing the humoral and cellular immunity between primary infection and rechallenge revealed notably enhanced neutralizing antibody and immune responses. Our results suggest that primary SARS-CoV-2 exposure protects against subsequent reinfection in rhesus macaques.",2020
32576668,A mathematical model reveals the influence of population heterogeneity on herd immunity to SARS-CoV-2.,"Despite various levels of preventive measures, in 2020, many countries have suffered severely from the coronavirus disease 2019 (COVID-19) pandemic caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) virus. Using a model, we show that population heterogeneity can affect disease-induced immunity considerably because the proportion of infected individuals in groups with the highest contact rates is greater than that in groups with low contact rates. We estimate that if ",2020
32571838,A neutralizing human antibody binds to the N-terminal domain of the Spike protein of SARS-CoV-2.,"Developing therapeutics against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) could be guided by the distribution of epitopes, not only on the receptor binding domain (RBD) of the Spike (S) protein but also across the full Spike (S) protein. We isolated and characterized monoclonal antibodies (mAbs) from 10 convalescent COVID-19 patients. Three mAbs showed neutralizing activities against authentic SARS-CoV-2. One mAb, named 4A8, exhibits high neutralization potency against both authentic and pseudotyped SARS-CoV-2 but does not bind the RBD. We defined the epitope of 4A8 as the N-terminal domain (NTD) of the S protein by determining with cryo-eletron microscopy its structure in complex with the S protein to an overall resolution of 3.1 angstroms and local resolution of 3.3 angstroms for the 4A8-NTD interface. This points to the NTD as a promising target for therapeutic mAbs against COVID-19.",2020
32554754,Unexpected air pollution with marked emission reductions during the COVID-19 outbreak in China.,"The absence of motor vehicle traffic and suspended manufacturing during the coronavirus disease 2019 (COVID-19) pandemic in China enabled assessment of the efficiency of air pollution mitigation. Up to 90% reduction of certain emissions during the city-lockdown period can be identified from satellite and ground-based observations. Unexpectedly, extreme particulate matter levels simultaneously occurred in northern China. Our synergistic observation analyses and model simulations show that anomalously high humidity promoted aerosol heterogeneous chemistry, along with stagnant airflow and uninterrupted emissions from power plants and petrochemical facilities, contributing to severe haze formation. Also, because of nonlinear production chemistry and titration of ozone in winter, reduced nitrogen oxides resulted in ozone enhancement in urban areas, further increasing the atmospheric oxidizing capacity and facilitating secondary aerosol formation.",2020
32540904,Antibody cocktail to SARS-CoV-2 spike protein prevents rapid mutational escape seen with individual antibodies.,"Antibodies targeting the spike protein of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) present a promising approach to combat the coronavirus disease 2019 (COVID-19) pandemic; however, concerns remain that mutations can yield antibody resistance. We investigated the development of resistance against four antibodies to the spike protein that potently neutralize SARS-CoV-2, individually as well as when combined into cocktails. These antibodies remain effective against spike variants that have arisen in the human population. However, novel spike mutants rapidly appeared after in vitro passaging in the presence of individual antibodies, resulting in loss of neutralization; such escape also occurred with combinations of antibodies binding diverse but overlapping regions of the spike protein. Escape mutants were not generated after treatment with a noncompeting antibody cocktail.",2020
32540903,Isolation of potent SARS-CoV-2 neutralizing antibodies and protection from disease in a small animal model.,"Countermeasures to prevent and treat coronavirus disease 2019 (COVID-19) are a global health priority. We enrolled a cohort of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-recovered participants, developed neutralization assays to investigate antibody responses, adapted our high-throughput antibody generation pipeline to rapidly screen more than 1800 antibodies, and established an animal model to test protection. We isolated potent neutralizing antibodies (nAbs) to two epitopes on the receptor binding domain (RBD) and to distinct non-RBD epitopes on the spike (S) protein. As indicated by maintained weight and low lung viral titers in treated animals, the passive transfer of a nAb provides protection against disease in high-dose SARS-CoV-2 challenge in Syrian hamsters. The study suggests a role for nAbs in prophylaxis, and potentially therapy, of COVID-19. The nAbs also define protective epitopes to guide vaccine design.",2020
32540902,Potent neutralizing antibodies from COVID-19 patients define multiple targets of vulnerability.,"The rapid spread of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has had a large impact on global health, travel, and economy. Therefore, preventative and therapeutic measures are urgently needed. Here, we isolated monoclonal antibodies from three convalescent coronavirus disease 2019 (COVID-19) patients using a SARS-CoV-2 stabilized prefusion spike protein. These antibodies had low levels of somatic hypermutation and showed a strong enrichment in VH1-69, VH3-30-3, and VH1-24 gene usage. A subset of the antibodies was able to potently inhibit authentic SARS-CoV-2 infection at a concentration as low as 0.007 micrograms per milliliter. Competition and electron microscopy studies illustrate that the SARS-CoV-2 spike protein contains multiple distinct antigenic sites, including several receptor-binding domain (RBD) epitopes as well as non-RBD epitopes. In addition to providing guidance for vaccine design, the antibodies described here are promising candidates for COVID-19 treatment and prevention.",2020
32540901,Studies in humanized mice and convalescent humans yield a SARS-CoV-2 antibody cocktail.,"Neutralizing antibodies have become an important tool in treating infectious diseases. Recently, two separate approaches yielded successful antibody treatments for Ebola-one from genetically humanized mice and the other from a human survivor. Here, we describe parallel efforts using both humanized mice and convalescent patients to generate antibodies against the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) spike protein, which yielded a large collection of fully human antibodies that were characterized for binding, neutralization, and three-dimensional structure. On the basis of these criteria, we selected pairs of highly potent individual antibodies that simultaneously bind the receptor binding domain of the spike protein, thereby providing ideal partners for a therapeutic antibody cocktail that aims to decrease the potential for virus escape mutants that might arise in response to selective pressure from a single-antibody treatment.",2020
32540900,Broad neutralization of SARS-related viruses by human monoclonal antibodies.,"Broadly protective vaccines against known and preemergent human coronaviruses (HCoVs) are urgently needed. To gain a deeper understanding of cross-neutralizing antibody responses, we mined the memory B cell repertoire of a convalescent severe acute respiratory syndrome (SARS) donor and identified 200 SARS coronavirus 2 (SARS-CoV-2) binding antibodies that target multiple conserved sites on the spike (S) protein. A large proportion of the non-neutralizing antibodies display high levels of somatic hypermutation and cross-react with circulating HCoVs, suggesting recall of preexisting memory B cells elicited by prior HCoV infections. Several antibodies potently cross-neutralize SARS-CoV, SARS-CoV-2, and the bat SARS-like virus WIV1 by blocking receptor attachment and inducing S1 shedding. These antibodies represent promising candidates for therapeutic intervention and reveal a target for the rational design of pan-sarbecovirus vaccines.",2020
32532802,The impact of COVID-19 and strategies for mitigation and suppression in low- and middle-income countries.,"The ongoing coronavirus disease 2019 (COVID-19) pandemic poses a severe threat to public health worldwide. We combine data on demography, contact patterns, disease severity, and health care capacity and quality to understand its impact and inform strategies for its control. Younger populations in lower-income countries may reduce overall risk, but limited health system capacity coupled with closer intergenerational contact largely negates this benefit. Mitigation strategies that slow but do not interrupt transmission will still lead to COVID-19 epidemics rapidly overwhelming health systems, with substantial excess deaths in lower-income countries resulting from the poorer health care available. Of countries that have undertaken suppression to date, lower-income countries have acted earlier. However, this will need to be maintained or triggered more frequently in these settings to keep below available health capacity, with associated detrimental consequences for the wider health, well-being, and economies of these countries.",2020
32527928,Type I and III interferons disrupt lung epithelial repair during recovery from viral infection.,"Excessive cytokine signaling frequently exacerbates lung tissue damage during respiratory viral infection. Type I (IFN-α and IFN-β) and III (IFN-λ) interferons are host-produced antiviral cytokines. Prolonged IFN-α and IFN-β responses can lead to harmful proinflammatory effects, whereas IFN-λ mainly signals in epithelia, thereby inducing localized antiviral immunity. In this work, we show that IFN signaling interferes with lung repair during influenza recovery in mice, with IFN-λ driving these effects most potently. IFN-induced protein p53 directly reduces epithelial proliferation and differentiation, which increases disease severity and susceptibility to bacterial superinfections. Thus, excessive or prolonged IFN production aggravates viral infection by impairing lung epithelial regeneration. Timing and duration are therefore critical parameters of endogenous IFN action and should be considered carefully for IFN therapeutic strategies against viral infections such as influenza and coronavirus disease 2019 (COVID-19).",2020
32527925,Type III interferons disrupt the lung epithelial barrier upon viral recognition.,"Viral infections of the lower respiratory tract are a leading cause of mortality. Mounting evidence indicates that most severe cases are characterized by aberrant immune responses and do not depend on viral burden. In this study, we assessed how type III interferons (IFN-λ) contribute to the pathogenesis induced by RNA viruses. We report that IFN-λ is present in the lower, but not upper, airways of patients with coronavirus disease 2019 (COVID-19). In mice, we demonstrate that IFN-λ produced by lung dendritic cells in response to a synthetic viral RNA induces barrier damage, causing susceptibility to lethal bacterial superinfections. These findings provide a strong rationale for rethinking the pathophysiological role of IFN-λ and its possible use in clinical practice against endemic viruses, such as influenza virus as well as the emerging severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection.",2020
32513865,Genomic surveillance reveals multiple introductions of SARS-CoV-2 into Northern California.,"The coronavirus disease 2019 (COVID-19) pandemic caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has spread globally, with >365,000 cases in California as of 17 July 2020. We investigated the genomic epidemiology of SARS-CoV-2 in Northern California from late January to mid-March 2020, using samples from 36 patients spanning nine counties and the Grand Princess cruise ship. Phylogenetic analyses revealed the cryptic introduction of at least seven different SARS-CoV-2 lineages into California, including epidemic WA1 strains associated with Washington state, with lack of a predominant lineage and limited transmission among communities. Lineages associated with outbreak clusters in two counties were defined by a single base substitution in the viral genome. These findings support contact tracing, social distancing, and travel restrictions to contain the spread of SARS-CoV-2 in California and other states.",2020
32471856,Introductions and early spread of SARS-CoV-2 in the New York City area.,"New York City (NYC) has emerged as one of the epicenters of the current severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic. To identify the early transmission events underlying the rapid spread of the virus in the NYC metropolitan area, we sequenced the virus that causes coronavirus disease 2019 (COVID-19) in patients seeking care at the Mount Sinai Health System. Phylogenetic analysis of 84 distinct SARS-CoV-2 genomes indicates multiple, independent, but isolated introductions mainly from Europe and other parts of the United States. Moreover, we found evidence for community transmission of SARS-CoV-2 as suggested by clusters of related viruses found in patients living in different neighborhoods of the city.",2020
32434946,SARS-CoV-2 infection protects against rechallenge in rhesus macaques.,"An understanding of protective immunity to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is critical for vaccine and public health strategies aimed at ending the global coronavirus disease 2019 (COVID-19) pandemic. A key unanswered question is whether infection with SARS-CoV-2 results in protective immunity against reexposure. We developed a rhesus macaque model of SARS-CoV-2 infection and observed that macaques had high viral loads in the upper and lower respiratory tract, humoral and cellular immune responses, and pathologic evidence of viral pneumonia. After the initial viral clearance, animals were rechallenged with SARS-CoV-2 and showed 5 log",2020
32434945,DNA vaccine protection against SARS-CoV-2 in rhesus macaques.,"The global coronavirus disease 2019 (COVID-19) pandemic caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has made the development of a vaccine a top biomedical priority. In this study, we developed a series of DNA vaccine candidates expressing different forms of the SARS-CoV-2 spike (S) protein and evaluated them in 35 rhesus macaques. Vaccinated animals developed humoral and cellular immune responses, including neutralizing antibody titers at levels comparable to those found in convalescent humans and macaques infected with SARS-CoV-2. After vaccination, all animals were challenged with SARS-CoV-2, and the vaccine encoding the full-length S protein resulted in >3.1 and >3.7 log",2020
32423996,Susceptible supply limits the role of climate in the early SARS-CoV-2 pandemic.,"Preliminary evidence suggests that climate may modulate the transmission of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Yet it remains unclear whether seasonal and geographic variations in climate can substantially alter the pandemic trajectory, given that high susceptibility is a core driver. Here, we use a climate-dependent epidemic model to simulate the SARS-CoV-2 pandemic by probing different scenarios based on known coronavirus biology. We find that although variations in weather may be important for endemic infections, during the pandemic stage of an emerging pathogen, the climate drives only modest changes to pandemic size. A preliminary analysis of nonpharmaceutical control measures indicates that they may moderate the pandemic-climate interaction through susceptible depletion. Our findings suggest that without effective control measures, strong outbreaks are likely in more humid climates and summer weather will not substantially limit pandemic growth.",2020
32414780,Inferring change points in the spread of COVID-19 reveals the effectiveness of interventions.,"As coronavirus disease 2019 (COVID-19) is rapidly spreading across the globe, short-term modeling forecasts provide time-critical information for decisions on containment and mitigation strategies. A major challenge for short-term forecasts is the assessment of key epidemiological parameters and how they change when first interventions show an effect. By combining an established epidemiological model with Bayesian inference, we analyzed the time dependence of the effective growth rate of new infections. Focusing on COVID-19 spread in Germany, we detected change points in the effective growth rate that correlate well with the times of publicly announced interventions. Thereby, we could quantify the effect of interventions and incorporate the corresponding change points into forecasts of future scenarios and case numbers. Our code is freely available and can be readily adapted to any country or region.",2020
32404477,A noncompeting pair of human neutralizing antibodies block COVID-19 virus binding to its receptor ACE2.,"Neutralizing antibodies could potentially be used as antivirals against the coronavirus disease 2019 (COVID-19) pandemic. Here, we report isolation of four human-origin monoclonal antibodies from a convalescent patient, all of which display neutralization abilities. The antibodies B38 and H4 block binding between the spike glycoprotein receptor binding domain (RBD) of the virus and the cellular receptor angiotensin-converting enzyme 2 (ACE2). A competition assay indicated different epitopes on the RBD for these two antibodies, making them a potentially promising virus-targeting monoclonal antibody pair for avoiding immune escape in future clinical applications. Moreover, a therapeutic study in a mouse model validated that these antibodies can reduce virus titers in infected lungs. The RBD-B38 complex structure revealed that most residues on the epitope overlap with the RBD-ACE2 binding interface, explaining the blocking effect and neutralizing capacity. Our results highlight the promise of antibody-based therapeutics and provide a structural basis for rational vaccine design.",2020
32404476,Estimating the burden of SARS-CoV-2 in France.,"France has been heavily affected by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic and went into lockdown on 17 March 2020. Using models applied to hospital and death data, we estimate the impact of the lockdown and current population immunity. We find that 2.9% of infected individuals are hospitalized and 0.5% of those infected die (95% credible interval: 0.3 to 0.9%), ranging from 0.001% in those under 20 years of age to 8.3% in those 80 years of age or older. Across all ages, men are more likely to be hospitalized, enter intensive care, and die than women. The lockdown reduced the reproductive number from 2.90 to 0.67 (77% reduction). By 11 May 2020, when interventions are scheduled to be eased, we project that 3.5 million people (range: 2.1 million to 6.0 million), or 5.3% of the population (range: 3.3 to 9.3%), will have been infected. Population immunity appears to be insufficient to avoid a second wave if all control measures are released at the end of the lockdown.",2020
32376603,Development of an inactivated vaccine candidate for SARS-CoV-2.,"The coronavirus disease 2019 (COVID-19) pandemic caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has resulted in an unprecedented public health crisis. Because of the novelty of the virus, there are currently no SARS-CoV-2-specific treatments or vaccines available. Therefore, rapid development of effective vaccines against SARS-CoV-2 are urgently needed. Here, we developed a pilot-scale production of PiCoVacc, a purified inactivated SARS-CoV-2 virus vaccine candidate, which induced SARS-CoV-2-specific neutralizing antibodies in mice, rats, and nonhuman primates. These antibodies neutralized 10 representative SARS-CoV-2 strains, suggesting a possible broader neutralizing ability against other strains. Three immunizations using two different doses, 3 or 6 micrograms per dose, provided partial or complete protection in macaques against SARS-CoV-2 challenge, respectively, without observable antibody-dependent enhancement of infection. These data support the clinical development and testing of PiCoVacc for use in humans.",2020
